author,upvotes,label,author_count
34787,16,none,4153
34787,14,none,4153
34787,22,none,4153
34787,9,none,4153
34787,19,none,4153
34787,20,none,4153
34787,12,none,4153
34787,22,none,4153
34787,7,none,4153
34787,6,none,4153
34787,9,spam,4153
34787,18,none,4153
34787,7,none,4153
34787,14,none,4153
34787,22,none,4153
34787,22,none,4153
34787,20,none,4153
34787,9,none,4153
34787,13,none,4153
34787,20,none,4153
34787,10,none,4153
34787,22,none,4153
34787,9,none,4153
34787,12,none,4153
34787,23,none,4153
34787,18,spam,4153
34787,18,none,4153
34787,17,none,4153
34787,20,none,4153
34787,8,none,4153
34787,21,none,4153
34787,20,none,4153
34787,16,none,4153
34787,20,none,4153
34787,20,none,4153
34787,13,none,4153
34787,8,none,4153
34787,23,none,4153
34787,15,none,4153
34787,23,none,4153
34787,15,none,4153
34787,22,none,4153
34787,8,none,4153
34787,12,none,4153
34787,14,none,4153
34787,22,none,4153
34787,14,none,4153
34787,11,none,4153
34787,18,none,4153
34787,20,none,4153
34787,23,none,4153
34787,5,none,4153
34787,22,none,4153
34787,4,none,4153
34787,7,none,4153
34787,17,none,4153
34787,7,none,4153
34787,7,none,4153
34787,8,none,4153
34787,17,none,4153
34787,8,none,4153
34787,18,none,4153
34787,8,none,4153
34787,23,none,4153
34787,17,none,4153
34787,19,none,4153
34787,20,none,4153
34787,16,none,4153
34787,17,none,4153
34787,14,none,4153
34787,11,none,4153
34787,21,none,4153
34787,21,none,4153
34787,13,none,4153
34787,16,none,4153
34787,12,none,4153
34787,6,spam,4153
34787,5,none,4153
34787,21,none,4153
34787,21,none,4153
34787,10,none,4153
34787,19,none,4153
34787,18,none,4153
34787,8,none,4153
34787,23,none,4153
34787,12,none,4153
34787,18,none,4153
34787,22,none,4153
34787,9,none,4153
34787,18,none,4153
34787,16,none,4153
34787,18,none,4153
34787,6,none,4153
34787,16,none,4153
34787,22,none,4153
34787,7,none,4153
34787,12,none,4153
34787,7,none,4153
34787,14,none,4153
34787,5,spam,4153
34787,4,none,4153
34787,16,none,4153
34787,5,none,4153
34787,4,none,4153
34787,12,spam,4153
34787,9,none,4153
34787,6,none,4153
34787,8,none,4153
34787,16,spam,4153
34787,14,none,4153
34787,13,none,4153
34787,9,none,4153
34787,14,none,4153
34787,23,none,4153
34787,18,none,4153
34787,11,none,4153
34787,13,none,4153
34787,23,none,4153
34787,8,none,4153
34787,13,none,4153
34787,13,none,4153
34787,15,none,4153
34787,5,none,4153
34787,12,none,4153
34787,4,none,4153
34787,17,none,4153
34787,22,none,4153
34787,19,none,4153
34787,15,none,4153
34787,16,none,4153
34787,21,none,4153
34787,19,spam,4153
34787,14,none,4153
34787,13,none,4153
34787,5,none,4153
34787,10,none,4153
34787,12,none,4153
34787,9,none,4153
34787,11,none,4153
34787,21,none,4153
34787,7,none,4153
34787,11,none,4153
34787,21,none,4153
34787,10,spam,4153
34787,7,none,4153
34787,12,spam,4153
34787,9,none,4153
34787,8,none,4153
34787,16,none,4153
34787,9,none,4153
34787,20,none,4153
34787,19,none,4153
34787,23,none,4153
34787,21,none,4153
34787,12,none,4153
34787,18,none,4153
34787,13,none,4153
34787,10,none,4153
34787,19,none,4153
34787,8,spam,4153
34787,13,none,4153
34787,5,none,4153
34787,16,none,4153
34787,6,spam,4153
34787,17,none,4153
34787,23,none,4153
34787,4,none,4153
34787,6,spam,4153
34787,5,spam,4153
34787,22,none,4153
34787,20,none,4153
34787,7,none,4153
34787,6,none,4153
34787,4,none,4153
34787,8,none,4153
34787,14,none,4153
34787,4,none,4153
34787,20,none,4153
34787,16,none,4153
34787,4,spam,4153
34787,13,none,4153
34787,9,none,4153
34787,16,spam,4153
34787,4,none,4153
34787,19,none,4153
34787,10,none,4153
34787,4,none,4153
34787,12,none,4153
34787,23,none,4153
34787,18,none,4153
34787,10,spam,4153
34787,23,none,4153
34787,17,none,4153
34787,4,none,4153
34787,10,none,4153
34787,21,none,4153
34787,9,none,4153
34787,18,none,4153
34787,16,none,4153
34787,21,none,4153
34787,22,none,4153
34787,13,none,4153
34787,6,none,4153
34787,17,none,4153
34787,15,none,4153
34787,12,spam,4153
34787,12,spam,4153
34787,15,none,4153
34787,8,none,4153
34787,11,none,4153
34787,15,none,4153
34787,7,none,4153
34787,21,none,4153
34787,10,none,4153
34787,11,spam,4153
34787,4,none,4153
34787,9,none,4153
34787,16,none,4153
34787,12,none,4153
34787,21,none,4153
34787,22,none,4153
34787,15,none,4153
34787,14,spam,4153
34787,20,none,4153
34787,7,none,4153
34787,5,none,4153
34787,7,spam,4153
34787,4,none,4153
34787,5,none,4153
34787,7,none,4153
34787,22,none,4153
34787,13,none,4153
34787,16,none,4153
34787,6,none,4153
34787,23,none,4153
34787,10,none,4153
34787,5,spam,4153
34787,18,spam,4153
34787,10,none,4153
34787,23,none,4153
34787,7,none,4153
34787,7,none,4153
34787,15,none,4153
34787,4,none,4153
34787,6,none,4153
34787,11,none,4153
34787,18,none,4153
34787,12,none,4153
34787,16,none,4153
34787,21,none,4153
34787,15,none,4153
34787,17,none,4153
34787,17,none,4153
34787,4,none,4153
34787,10,none,4153
34787,7,spam,4153
34787,14,none,4153
34787,9,none,4153
34787,4,none,4153
34787,22,none,4153
34787,8,none,4153
34787,4,none,4153
34787,8,none,4153
34787,13,none,4153
34787,17,none,4153
34787,14,spam,4153
34787,4,none,4153
34787,15,none,4153
34787,10,none,4153
34787,18,none,4153
34787,8,none,4153
34787,15,none,4153
34787,8,none,4153
34787,4,none,4153
34787,20,none,4153
34787,15,none,4153
34787,21,none,4153
34787,13,spam,4153
34787,5,none,4153
34787,23,none,4153
34787,10,none,4153
34787,16,none,4153
34787,21,none,4153
34787,4,none,4153
34787,13,none,4153
34787,16,none,4153
34787,16,none,4153
34787,10,none,4153
34787,8,none,4153
34787,8,none,4153
34787,19,none,4153
34787,12,none,4153
34787,17,none,4153
34787,15,none,4153
34787,9,none,4153
34787,8,spam,4153
34787,23,none,4153
34787,21,none,4153
34787,7,none,4153
34787,13,none,4153
34787,17,none,4153
34787,8,none,4153
34787,15,none,4153
34787,8,none,4153
34787,17,none,4153
34787,14,spam,4153
34787,14,spam,4153
34787,23,none,4153
34787,6,spam,4153
34787,19,none,4153
34787,11,none,4153
34787,7,none,4153
34787,23,none,4153
34787,16,none,4153
34787,14,none,4153
34787,13,none,4153
34787,11,none,4153
34787,9,none,4153
34787,21,none,4153
34787,21,none,4153
34787,6,none,4153
34787,6,none,4153
34787,13,none,4153
34787,9,none,4153
34787,6,none,4153
34787,5,none,4153
34787,11,none,4153
34787,6,none,4153
34787,19,spam,4153
34787,20,none,4153
34787,19,none,4153
34787,21,none,4153
34787,11,none,4153
34787,19,none,4153
34787,4,none,4153
34787,6,none,4153
34787,18,none,4153
34787,14,spam,4153
34787,18,none,4153
34787,21,none,4153
34787,18,none,4153
34787,22,none,4153
34787,23,none,4153
34787,11,none,4153
34787,17,none,4153
34787,6,none,4153
34787,19,none,4153
34787,19,none,4153
34787,4,none,4153
34787,7,none,4153
34787,18,none,4153
34787,4,spam,4153
34787,18,none,4153
34787,14,none,4153
34787,6,none,4153
34787,22,none,4153
34787,9,none,4153
34787,23,none,4153
34787,21,none,4153
34787,17,none,4153
34787,5,none,4153
34787,11,none,4153
34787,22,none,4153
34787,16,none,4153
34787,20,none,4153
34787,19,none,4153
34787,19,none,4153
34787,20,none,4153
34787,4,spam,4153
34787,6,none,4153
34787,18,none,4153
34787,22,none,4153
34787,20,none,4153
34787,7,none,4153
34787,16,none,4153
34787,19,none,4153
34787,18,none,4153
34787,6,none,4153
34787,20,none,4153
34787,18,none,4153
34787,21,none,4153
34787,15,spam,4153
34787,12,none,4153
34787,5,none,4153
34787,8,none,4153
34787,18,none,4153
34787,19,none,4153
34787,18,none,4153
34787,22,none,4153
34787,5,spam,4153
34787,16,none,4153
34787,10,spam,4153
34787,12,none,4153
34787,23,none,4153
34787,9,none,4153
34787,20,none,4153
34787,6,none,4153
34787,18,spam,4153
34787,13,none,4153
34787,5,spam,4153
34787,5,none,4153
34787,11,none,4153
34787,14,spam,4153
34787,9,none,4153
34787,4,none,4153
34787,7,none,4153
34787,8,none,4153
34787,7,none,4153
34787,14,none,4153
34787,13,none,4153
34787,5,none,4153
34787,21,none,4153
34787,6,none,4153
34787,22,none,4153
34787,12,none,4153
34787,14,none,4153
34787,7,none,4153
34787,19,none,4153
34787,5,none,4153
34787,9,none,4153
34787,19,none,4153
34787,9,none,4153
34787,13,spam,4153
34787,19,none,4153
34787,23,none,4153
34787,9,none,4153
34787,9,none,4153
34787,19,none,4153
34787,13,none,4153
34787,21,none,4153
34787,16,none,4153
34787,19,none,4153
34787,17,none,4153
34787,15,none,4153
34787,13,none,4153
34787,15,none,4153
34787,16,spam,4153
34787,4,none,4153
34787,19,none,4153
34787,20,none,4153
34787,10,none,4153
34787,10,none,4153
34787,10,spam,4153
34787,20,none,4153
34787,6,none,4153
34787,23,none,4153
34787,19,none,4153
34787,22,none,4153
34787,20,none,4153
34787,7,none,4153
34787,12,none,4153
34787,14,none,4153
34787,22,none,4153
34787,21,none,4153
34787,17,none,4153
34787,9,none,4153
34787,10,none,4153
34787,16,spam,4153
34787,12,none,4153
34787,22,none,4153
34787,20,none,4153
34787,14,none,4153
34787,19,none,4153
34787,11,none,4153
34787,6,none,4153
34787,10,none,4153
34787,14,spam,4153
34787,4,none,4153
34787,5,none,4153
34787,15,none,4153
34787,20,none,4153
34787,20,none,4153
34787,21,none,4153
34787,19,none,4153
34787,16,none,4153
34787,12,none,4153
34787,19,spam,4153
34787,18,none,4153
34787,4,none,4153
34787,12,none,4153
34787,10,none,4153
34787,11,spam,4153
34787,22,none,4153
34787,12,none,4153
34787,9,none,4153
34787,22,none,4153
34787,8,none,4153
34787,7,none,4153
34787,22,none,4153
34787,4,none,4153
34787,21,none,4153
34787,10,none,4153
34787,18,none,4153
34787,7,none,4153
34787,14,none,4153
34787,19,spam,4153
34787,20,none,4153
34787,4,spam,4153
34787,16,spam,4153
34787,16,none,4153
34787,4,none,4153
34787,23,none,4153
34787,17,none,4153
34787,8,none,4153
34787,17,none,4153
34787,5,none,4153
34787,5,none,4153
34787,5,none,4153
34787,20,none,4153
34787,18,none,4153
34787,14,none,4153
34787,19,none,4153
34787,19,none,4153
34787,21,none,4153
34787,13,none,4153
34787,18,none,4153
34787,23,none,4153
34787,14,none,4153
34787,17,none,4153
34787,14,none,4153
34787,16,none,4153
34787,8,spam,4153
34787,18,none,4153
34787,17,none,4153
34787,13,none,4153
34787,20,none,4153
34787,10,none,4153
34787,17,spam,4153
34787,8,spam,4153
34787,12,none,4153
34787,5,none,4153
34787,10,none,4153
34787,4,none,4153
34787,23,none,4153
34787,13,spam,4153
34787,8,none,4153
34787,8,none,4153
34787,21,none,4153
34787,23,none,4153
34787,8,none,4153
34787,17,none,4153
34787,11,none,4153
34787,19,spam,4153
34787,10,spam,4153
34787,7,spam,4153
34787,6,none,4153
34787,13,none,4153
34787,17,none,4153
34787,22,none,4153
34787,20,none,4153
34787,8,none,4153
34787,16,none,4153
34787,9,none,4153
34787,6,none,4153
34787,21,none,4153
34787,16,none,4153
34787,16,spam,4153
34787,12,none,4153
34787,11,none,4153
34787,21,none,4153
34787,7,none,4153
34787,4,spam,4153
34787,16,none,4153
34787,12,none,4153
34787,13,none,4153
34787,6,none,4153
34787,22,none,4153
34787,6,none,4153
34787,23,none,4153
34787,21,none,4153
34787,4,none,4153
34787,18,none,4153
34787,23,none,4153
34787,16,spam,4153
34787,22,none,4153
34787,18,none,4153
34787,15,none,4153
34787,22,none,4153
34787,22,none,4153
34787,20,none,4153
34787,17,none,4153
34787,12,none,4153
34787,22,none,4153
34787,20,none,4153
34787,22,none,4153
34787,10,none,4153
34787,5,none,4153
34787,12,none,4153
34787,15,none,4153
34787,19,none,4153
34787,17,none,4153
34787,7,none,4153
34787,23,none,4153
34787,6,none,4153
34787,15,spam,4153
34787,13,none,4153
34787,7,none,4153
34787,21,none,4153
34787,11,none,4153
34787,20,none,4153
34787,15,none,4153
34787,17,none,4153
34787,17,none,4153
34787,20,none,4153
34787,11,none,4153
34787,11,none,4153
34787,10,none,4153
34787,12,none,4153
34787,8,none,4153
34787,11,none,4153
34787,4,spam,4153
34787,4,none,4153
34787,23,none,4153
34787,19,none,4153
34787,9,none,4153
34787,22,none,4153
34787,11,none,4153
34787,19,none,4153
34787,5,none,4153
34787,11,none,4153
34787,11,none,4153
34787,13,none,4153
34787,20,none,4153
34787,8,none,4153
34787,4,none,4153
34787,5,none,4153
34787,19,none,4153
34787,19,none,4153
34787,19,none,4153
34787,19,none,4153
34787,4,none,4153
34787,21,none,4153
34787,14,none,4153
34787,22,none,4153
34787,7,none,4153
34787,9,spam,4153
34787,23,none,4153
34787,23,none,4153
34787,4,none,4153
34787,9,none,4153
34787,9,none,4153
34787,12,none,4153
34787,7,spam,4153
34787,14,none,4153
34787,11,none,4153
34787,19,none,4153
34787,18,none,4153
34787,23,none,4153
34787,8,none,4153
34787,16,none,4153
34787,16,none,4153
34787,18,none,4153
34787,22,none,4153
34787,19,none,4153
34787,16,none,4153
34787,14,none,4153
34787,8,none,4153
34787,21,none,4153
34787,4,none,4153
34787,21,none,4153
34787,12,none,4153
34787,15,none,4153
34787,7,none,4153
34787,12,none,4153
34787,17,none,4153
34787,22,none,4153
34787,19,none,4153
34787,16,none,4153
34787,21,none,4153
34787,5,spam,4153
34787,9,none,4153
34787,23,none,4153
34787,12,none,4153
34787,23,none,4153
34787,13,none,4153
34787,20,none,4153
34787,12,none,4153
34787,9,none,4153
34787,13,none,4153
34787,8,none,4153
34787,9,none,4153
34787,20,none,4153
34787,14,none,4153
34787,17,none,4153
34787,7,none,4153
34787,6,spam,4153
34787,22,none,4153
34787,17,none,4153
34787,8,none,4153
34787,9,none,4153
34787,10,none,4153
34787,19,none,4153
34787,16,none,4153
34787,23,none,4153
34787,10,none,4153
34787,5,none,4153
34787,8,none,4153
34787,12,none,4153
34787,15,none,4153
34787,23,none,4153
34787,18,none,4153
34787,22,none,4153
34787,10,none,4153
34787,12,none,4153
34787,9,none,4153
34787,9,none,4153
34787,4,none,4153
34787,21,none,4153
34787,15,none,4153
34787,12,none,4153
34787,7,none,4153
34787,9,none,4153
34787,13,none,4153
34787,10,none,4153
34787,12,none,4153
34787,17,none,4153
34787,18,none,4153
34787,12,none,4153
34787,6,none,4153
34787,13,none,4153
34787,10,spam,4153
34787,11,spam,4153
34787,8,none,4153
34787,21,none,4153
34787,15,none,4153
34787,19,none,4153
34787,16,none,4153
34787,23,none,4153
34787,4,spam,4153
34787,23,none,4153
34787,14,none,4153
34787,6,spam,4153
34787,13,none,4153
34787,5,none,4153
34787,5,none,4153
34787,21,none,4153
34787,22,none,4153
34787,14,none,4153
34787,23,none,4153
34787,5,none,4153
34787,16,spam,4153
34787,15,none,4153
34787,22,none,4153
34787,11,none,4153
34787,20,none,4153
34787,23,none,4153
34787,22,none,4153
34787,13,none,4153
34787,21,none,4153
34787,11,none,4153
34787,12,spam,4153
34787,5,none,4153
34787,7,spam,4153
34787,10,spam,4153
34787,6,none,4153
34787,18,none,4153
34787,8,none,4153
34787,5,none,4153
34787,15,none,4153
34787,13,none,4153
34787,11,none,4153
34787,11,none,4153
34787,6,none,4153
34787,6,none,4153
34787,10,spam,4153
34787,18,none,4153
34787,23,none,4153
34787,8,none,4153
34787,11,none,4153
34787,23,none,4153
34787,23,none,4153
34787,14,none,4153
34787,22,none,4153
34787,15,none,4153
34787,10,none,4153
34787,11,none,4153
34787,19,none,4153
34787,15,none,4153
34787,22,none,4153
34787,19,none,4153
34787,5,spam,4153
34787,19,none,4153
34787,18,spam,4153
34787,20,none,4153
34787,23,none,4153
34787,20,none,4153
34787,9,spam,4153
34787,14,none,4153
34787,6,none,4153
34787,9,none,4153
34787,9,none,4153
34787,10,none,4153
34787,16,none,4153
34787,11,none,4153
34787,14,none,4153
34787,16,spam,4153
34787,5,none,4153
34787,13,none,4153
34787,21,none,4153
34787,8,none,4153
34787,22,none,4153
34787,8,none,4153
34787,5,none,4153
34787,13,none,4153
34787,5,none,4153
34787,12,none,4153
34787,16,none,4153
34787,6,none,4153
34787,11,none,4153
34787,16,none,4153
34787,4,none,4153
34787,12,none,4153
34787,18,none,4153
34787,6,none,4153
34787,4,none,4153
34787,7,none,4153
34787,5,none,4153
34787,12,none,4153
34787,11,none,4153
34787,21,none,4153
34787,13,none,4153
34787,22,none,4153
34787,22,none,4153
34787,14,none,4153
34787,23,none,4153
34787,9,none,4153
34787,10,spam,4153
34787,21,none,4153
34787,4,none,4153
34787,20,none,4153
34787,17,none,4153
34787,16,none,4153
34787,5,none,4153
34787,23,none,4153
34787,15,none,4153
34787,16,none,4153
34787,22,none,4153
34787,16,none,4153
34787,7,none,4153
34787,20,none,4153
34787,12,none,4153
34787,22,none,4153
34787,4,none,4153
34787,19,none,4153
34787,10,none,4153
34787,5,none,4153
34787,12,spam,4153
34787,23,none,4153
34787,12,none,4153
34787,8,none,4153
34787,17,none,4153
34787,23,none,4153
34787,15,spam,4153
34787,6,none,4153
34787,14,none,4153
34787,18,none,4153
34787,5,none,4153
34787,10,none,4153
34787,8,spam,4153
34787,16,none,4153
34787,21,none,4153
34787,16,none,4153
34787,16,none,4153
34787,13,none,4153
34787,11,spam,4153
34787,14,none,4153
34787,8,spam,4153
34787,15,none,4153
34787,23,none,4153
34787,21,none,4153
34787,4,spam,4153
34787,10,none,4153
34787,15,spam,4153
34787,21,none,4153
34787,20,none,4153
34787,7,none,4153
34787,15,none,4153
34787,22,none,4153
34787,7,none,4153
34787,22,none,4153
34787,15,none,4153
34787,21,none,4153
34787,14,none,4153
34787,8,none,4153
34787,10,none,4153
34787,11,none,4153
34787,19,none,4153
34787,12,none,4153
34787,13,none,4153
34787,23,none,4153
34787,12,spam,4153
34787,18,none,4153
34787,9,none,4153
34787,18,none,4153
34787,21,none,4153
34787,8,none,4153
34787,13,none,4153
34787,13,none,4153
34787,10,none,4153
34787,11,none,4153
34787,20,none,4153
34787,15,none,4153
34787,16,none,4153
34787,8,none,4153
34787,15,none,4153
34787,14,none,4153
34787,20,none,4153
34787,12,none,4153
34787,22,none,4153
34787,15,none,4153
34787,18,none,4153
34787,15,none,4153
34787,20,none,4153
34787,21,none,4153
34787,10,none,4153
34787,14,none,4153
34787,23,none,4153
34787,11,none,4153
34787,10,none,4153
34787,23,none,4153
34787,11,none,4153
34787,7,none,4153
34787,7,none,4153
34787,23,none,4153
34787,16,none,4153
34787,20,none,4153
34787,8,spam,4153
34787,10,none,4153
34787,13,none,4153
34787,6,none,4153
34787,18,none,4153
34787,18,none,4153
34787,9,none,4153
34787,21,none,4153
34787,4,none,4153
34787,5,none,4153
34787,11,none,4153
34787,9,spam,4153
34787,23,none,4153
34787,7,none,4153
34787,21,none,4153
34787,14,none,4153
34787,23,none,4153
34787,13,spam,4153
34787,13,none,4153
34787,6,none,4153
34787,12,none,4153
34787,18,spam,4153
34787,5,none,4153
34787,18,none,4153
34787,12,spam,4153
34787,4,none,4153
34787,12,none,4153
34787,8,spam,4153
34787,11,none,4153
34787,15,none,4153
34787,10,none,4153
34787,19,none,4153
34787,21,none,4153
34787,9,none,4153
34787,23,none,4153
34787,16,spam,4153
34787,19,none,4153
34787,4,none,4153
34787,19,spam,4153
34787,8,none,4153
34787,11,none,4153
54808,212,none,94
54808,200,none,94
54808,134,none,94
54808,185,none,94
54808,170,none,94
54808,227,none,94
54808,150,none,94
54808,203,none,94
54808,168,none,94
54808,91,none,94
54808,252,none,94
54808,205,none,94
54808,256,none,94
54808,114,none,94
54808,285,none,94
54808,81,none,94
54808,132,none,94
54808,267,none,94
54808,103,none,94
54808,98,none,94
54808,286,none,94
54808,80,none,94
54808,258,none,94
54808,251,none,94
54808,161,none,94
54808,298,none,94
54808,295,none,94
54808,243,none,94
54808,93,none,94
54808,204,none,94
54808,290,none,94
54808,253,none,94
54808,227,none,94
54808,55,none,94
54808,262,none,94
54808,114,none,94
54808,222,none,94
54808,290,none,94
54808,232,none,94
54808,247,none,94
54808,138,none,94
54808,105,none,94
54808,83,none,94
54808,101,none,94
54808,256,none,94
54808,253,none,94
54808,162,none,94
54808,133,none,94
54808,127,none,94
54808,296,none,94
54808,181,none,94
54808,167,none,94
54808,88,none,94
54808,75,none,94
54808,260,none,94
54808,275,none,94
54808,248,none,94
54808,152,none,94
54808,94,none,94
54808,273,none,94
54808,129,none,94
54808,180,none,94
54808,51,none,94
54808,106,none,94
54808,108,none,94
54808,66,none,94
54808,247,none,94
54808,215,none,94
54808,165,none,94
54808,224,none,94
54808,210,none,94
54808,76,none,94
54808,222,none,94
54808,193,none,94
54808,270,none,94
54808,269,none,94
54808,279,none,94
54808,251,none,94
54808,223,none,94
54808,243,none,94
54808,108,none,94
54808,256,none,94
54808,104,none,94
54808,83,none,94
54808,299,none,94
54808,167,none,94
54808,147,none,94
54808,260,none,94
54808,259,none,94
54808,98,none,94
54808,143,none,94
54808,137,none,94
54808,147,none,94
54808,161,none,94
78815,25,none,539
78815,15,none,539
78815,10,none,539
78815,28,none,539
78815,29,none,539
78815,24,none,539
78815,9,spam,539
78815,23,none,539
78815,29,none,539
78815,16,none,539
78815,25,none,539
78815,24,none,539
78815,6,none,539
78815,29,none,539
78815,17,none,539
78815,17,none,539
78815,5,none,539
78815,9,none,539
78815,19,none,539
78815,18,none,539
78815,6,none,539
78815,17,none,539
78815,24,none,539
78815,9,spam,539
78815,14,none,539
78815,22,none,539
78815,9,none,539
78815,9,none,539
78815,25,none,539
78815,13,none,539
78815,23,none,539
78815,15,none,539
78815,28,none,539
78815,20,none,539
78815,5,none,539
78815,9,none,539
78815,5,none,539
78815,22,none,539
78815,6,none,539
78815,29,none,539
78815,19,none,539
78815,28,none,539
78815,21,none,539
78815,8,spam,539
78815,22,none,539
78815,19,none,539
78815,24,none,539
78815,13,none,539
78815,24,none,539
78815,19,none,539
78815,21,none,539
78815,15,none,539
78815,13,none,539
78815,20,none,539
78815,21,none,539
78815,26,none,539
78815,20,none,539
78815,18,none,539
78815,8,none,539
78815,21,none,539
78815,16,none,539
78815,8,none,539
78815,28,none,539
78815,6,none,539
78815,6,none,539
78815,28,none,539
78815,15,none,539
78815,11,none,539
78815,25,none,539
78815,11,none,539
78815,11,none,539
78815,27,none,539
78815,22,none,539
78815,5,spam,539
78815,13,none,539
78815,24,none,539
78815,11,none,539
78815,13,none,539
78815,16,none,539
78815,10,none,539
78815,15,none,539
78815,29,none,539
78815,25,none,539
78815,24,none,539
78815,11,none,539
78815,7,none,539
78815,7,none,539
78815,17,none,539
78815,13,none,539
78815,13,none,539
78815,22,none,539
78815,24,none,539
78815,14,none,539
78815,24,none,539
78815,10,spam,539
78815,21,none,539
78815,6,spam,539
78815,27,none,539
78815,15,none,539
78815,16,none,539
78815,22,none,539
78815,5,none,539
78815,28,none,539
78815,14,none,539
78815,7,spam,539
78815,19,none,539
78815,12,none,539
78815,16,none,539
78815,26,none,539
78815,8,none,539
78815,15,none,539
78815,24,none,539
78815,19,none,539
78815,23,none,539
78815,8,none,539
78815,19,none,539
78815,14,none,539
78815,18,none,539
78815,8,none,539
78815,9,none,539
78815,26,none,539
78815,29,none,539
78815,23,none,539
78815,16,none,539
78815,10,none,539
78815,9,none,539
78815,20,none,539
78815,18,none,539
78815,25,none,539
78815,18,spam,539
78815,14,none,539
78815,15,none,539
78815,19,none,539
78815,14,none,539
78815,5,spam,539
78815,12,none,539
78815,28,none,539
78815,11,none,539
78815,8,none,539
78815,13,none,539
78815,13,none,539
78815,11,none,539
78815,24,none,539
78815,17,none,539
78815,24,none,539
78815,23,none,539
78815,10,none,539
78815,21,none,539
78815,23,none,539
78815,22,none,539
78815,29,none,539
78815,5,none,539
78815,16,none,539
78815,15,spam,539
78815,9,none,539
78815,21,none,539
78815,8,spam,539
78815,27,none,539
78815,29,none,539
78815,9,none,539
78815,23,none,539
78815,6,spam,539
78815,10,none,539
78815,20,none,539
78815,6,spam,539
78815,15,none,539
78815,19,none,539
78815,11,none,539
78815,15,none,539
78815,17,none,539
78815,5,none,539
78815,15,none,539
78815,28,none,539
78815,26,none,539
78815,28,none,539
78815,17,none,539
78815,15,none,539
78815,13,none,539
78815,21,none,539
78815,26,none,539
78815,29,none,539
78815,14,spam,539
78815,12,none,539
78815,17,spam,539
78815,13,none,539
78815,7,none,539
78815,26,none,539
78815,13,spam,539
78815,12,none,539
78815,10,none,539
78815,28,none,539
78815,22,none,539
78815,12,none,539
78815,22,none,539
78815,6,none,539
78815,23,none,539
78815,11,none,539
78815,8,none,539
78815,13,spam,539
78815,15,none,539
78815,27,none,539
78815,23,none,539
78815,6,none,539
78815,20,none,539
78815,17,none,539
78815,22,none,539
78815,14,none,539
78815,13,none,539
78815,18,none,539
78815,24,none,539
78815,17,none,539
78815,18,none,539
78815,19,none,539
78815,22,none,539
78815,19,none,539
78815,28,none,539
78815,6,none,539
78815,19,none,539
78815,26,none,539
78815,17,spam,539
78815,12,none,539
78815,24,none,539
78815,13,none,539
78815,9,spam,539
78815,11,none,539
78815,7,none,539
78815,10,spam,539
78815,16,spam,539
78815,14,spam,539
78815,20,none,539
78815,11,none,539
78815,28,none,539
78815,29,none,539
78815,6,none,539
78815,12,none,539
78815,21,none,539
78815,18,none,539
78815,16,none,539
78815,19,none,539
78815,28,none,539
78815,6,none,539
78815,19,none,539
78815,26,none,539
78815,28,none,539
78815,27,none,539
78815,11,spam,539
78815,15,none,539
78815,16,spam,539
78815,22,none,539
78815,16,none,539
78815,17,none,539
78815,16,none,539
78815,13,none,539
78815,22,none,539
78815,7,none,539
78815,28,none,539
78815,20,none,539
78815,25,none,539
78815,7,none,539
78815,11,none,539
78815,24,none,539
78815,21,none,539
78815,24,none,539
78815,19,none,539
78815,17,none,539
78815,17,none,539
78815,26,none,539
78815,13,spam,539
78815,24,none,539
78815,25,none,539
78815,28,none,539
78815,27,none,539
78815,7,none,539
78815,16,none,539
78815,19,spam,539
78815,15,none,539
78815,18,none,539
78815,17,none,539
78815,16,none,539
78815,26,none,539
78815,20,none,539
78815,21,none,539
78815,29,none,539
78815,16,none,539
78815,5,none,539
78815,23,none,539
78815,17,none,539
78815,21,none,539
78815,11,none,539
78815,27,none,539
78815,20,none,539
78815,26,none,539
78815,20,none,539
78815,10,none,539
78815,21,none,539
78815,29,none,539
78815,28,none,539
78815,7,none,539
78815,22,none,539
78815,28,none,539
78815,10,none,539
78815,9,none,539
78815,20,none,539
78815,29,none,539
78815,19,none,539
78815,21,none,539
78815,6,none,539
78815,25,none,539
78815,9,none,539
78815,7,spam,539
78815,25,none,539
78815,9,none,539
78815,11,spam,539
78815,13,none,539
78815,9,none,539
78815,15,none,539
78815,5,none,539
78815,5,none,539
78815,9,none,539
78815,14,none,539
78815,13,none,539
78815,27,none,539
78815,19,none,539
78815,21,none,539
78815,16,none,539
78815,11,none,539
78815,19,none,539
78815,25,none,539
78815,26,none,539
78815,24,none,539
78815,18,spam,539
78815,15,none,539
78815,22,none,539
78815,8,none,539
78815,9,none,539
78815,10,none,539
78815,19,none,539
78815,14,none,539
78815,10,none,539
78815,25,none,539
78815,17,none,539
78815,5,none,539
78815,6,none,539
78815,17,none,539
78815,27,none,539
78815,27,none,539
78815,15,none,539
78815,14,spam,539
78815,20,none,539
78815,8,spam,539
78815,21,none,539
78815,26,none,539
78815,19,none,539
78815,27,none,539
78815,18,spam,539
78815,20,none,539
78815,24,none,539
78815,9,none,539
78815,22,none,539
78815,11,spam,539
78815,25,none,539
78815,21,none,539
78815,20,none,539
78815,9,none,539
78815,8,spam,539
78815,21,none,539
78815,23,none,539
78815,9,none,539
78815,16,none,539
78815,8,none,539
78815,14,none,539
